word,sentence,label
펜,시험 준비할 때 볼펜을 사용해 중요한 부분을 표시했어요.,1
펜,펜촉이 부러져서 새로 교체해야 했어요.,1
펜,펜촉이 너무 뾰족해서 손에 상처가 날 뻔했어요.,1
펜,색깔이 다양한 마커펜으로 그림을 그려 보았어요.,1
펜,학교 프로젝트에서 마커펜을 사용해 자료를 정리했어요.,1
펜,터치펜을 사용해 태블릿에서 그림을 그렸어요.,1
펜,수업 중 터치펜으로 디지털 노트를 작성했어요.,1
펜,펜대에 이름을 새기면 누가 잃어버려도 쉽게 찾을 수 있어요.,1
펜,펜대가 금속으로 되어 있어 오래 사용할 수 있을 것 같아요.,1
펜,책상 위의 펜홀더가 정리되어 있어서 편리해요.,1
펜,펜슬로 스케치를 하고 색칠을 했어요.,1
펜,잉크펜으로 서명을 하니 문서가 더 공식적으로 보였어요.,1
펜,주말에 가족과 함께 바닷가 근처의 펜션에 갔어요.,0
펜,펜션에서 아침 식사를 하며 멋진 경치를 즐겼어요.,0
펜,새로 이사 간 건물의 펜트하우스에서 서울 시내를 한눈에 볼 수 있었어요.,0
펜,친구의 생일 파티를 펜트하우스에서 열어서 멋진 시간을 보냈어요.,0
펜,정원을 꾸미기 위해 예쁜 펜스를 설치했어요.,0
펜,펜스가 있는 곳에서 강아지가 마음껏 뛰어놀 수 있어요.,0
펜,집 벽에 펜넬을 설치해 그림을 걸어두었어요.,0
펜,새로운 펜넬에 사진을 붙여서 방을 장식했어요.,0
펜,정원에 펜지를 심어서 화사한 색깔로 꾸몄어요.,0
펜,봄이 되면 펜지가 만개하여 꽃밭이 아름다워요.,0
펜,학교에서 펜으로 중요한 내용을 노트에 적었어요.,1
펜,생일 선물로 예쁜 펜을 받아서 기분이 좋았어요.,1
펜,친구와 함께 펜을 교환하며 재미있는 이야기를 나누었어요.,1
펜,펜데믹으로 인해 많은 사람들이 집에서 원격으로 일을 하게 되었다.,0
펜,펜데믹동안 우리는 마스크를 착용하고 손을 자주 씻는 것이 중요하다는 것을 배웠다.,0
붓,붓기가 가라앉을 때까지 기다려야 했어요.,0
붓,오래 서 있으면 다리가 붓는다는 걸 느꼈어요.,0
붓,물을 붓다가 컵이 가득 차서 넘칠 뻔했어요.,0
붓,다친 부위가 계속 붓다 보니 빨리 병원에 갔다.,0
붓,감기에 걸려서 코가 많이 붓고 아팠어요.,0
붓,새로 산 신발을 신고 걸으니 발이 많이 붓다.,0
붓,운동 후에 발목의 붓기 때문에 발을 쉬게 하고 얼음찜질을 했어요.,0
붓,친구가 내 생일 축하를 위해 붓으로 직접 쓴 카드와 함께 축하 메시지를 전해줘서 정말 기뻤어요.,1
붓,장시간 서 있으면 발이 붓기 때문에 편안한 신발을 신는 것이 중요해요.,0
붓,부상 때문에 손목이 붓고 움직이기 어려웠어요.,0
붓,그림을 그릴 때 붓으로 세밀한 부분을 다듬었어요.,1
붓,"수채화 작업을 할 때, 다양한 크기의 붓을 사용해야 해요.",1
붓,아이는 물감이 묻은 붓으로 종이에 그림을 그리는 것을 좋아해요.,1
붓,화가가 붓을 이용해 아름다운 풍경을 그렸어요.,1
붓,화가는 여러 종류의 붓을 가지고 다니며 작업을 했어요.,1
붓,"그림을 완성한 후, 붓에 남은 물감이 마음에 들지 않았어요.",1
붓,붓에 물감을 잘 묻혀서 고르게 색칠을 시작했어요.,1
자,사자는 동물원에서 가장 인기가 많은 동물 중 하나예요.,0
자,야자수 아래서 시원한 바람을 느끼며 쉬었어요.,0
자,저녁으로 감자를 구워서 맛있게 먹었어요.,0
자,감자튀김을 먹으면서 영화를 보니 정말 즐거웠어요.,0
자,피자를 시켜서 친구들과 함께 파티를 했어요.,0
자,자유의 여신상은 뉴욕의 상징적인 관광 명소예요.,0
자,오늘 자전거를 타고 공원에 다녀왔어요.,0
자,새로운 모자를 사서 외출할 때 쓰기 좋아요.,0
자,공부할 때 자를 사용해 정확한 선을 그렸어요.,1
자,삼각자를 사용하여 각도를 정확히 측정했어요.,1
자,문을 잠그기 위해 자물쇠를 잘 채워야 해요.,0
자,냉장고에 붙은 자석으로 사진을 고정했어요.,0
자,의자에 앉아서 편안하게 책을 읽었어요.,0
자,빗자루로 바닥을 쓸어 깨끗하게 청소했어요.,0
자,오늘은 친구랑 자전거를 타고 놀았다.,0
자,엄마가 나에게 맛있는 자두를 주셨다.,0
자,학교에서 자석을 이용한 실험을 했다.,0
자,내일은 일찍 일어나자고 다짐했다.,0
자,집에 돌아오자마자 손을 씻었다.,0
자,나는 자주 가는 공원에서 산책을 했다.,0
자,방을 깨끗이 정리하고 자러 갔다.,0
자,오늘은 자습 시간에 책을 많이 읽었다.,0
자,형이랑 같이 자장면을 먹으러 갔다.,0
자,선생님이 자주 하시는 말씀을 기억했다.,0
자,오늘은 새로운 자격증 공부를 시작했다.,0
자,집에 와서 숙제를 끝내고 자판을 두드리며 게임을 했다.,0
자,동생이랑 자주 가는 카페에서 음료를 마셨다.,0
자,내가 가장 좋아하는 과일은 자몽이다.,0
자,밤이 되자 별이 하나둘씩 보였다.,0
자,오늘도 열심히 공부하자고 결심했다.,0
자,자갈길을 걸으면서 친구랑 이야기를 나눴다.,0
자,친구가 준 자랑스러운 선물을 자랑했다.,0
자,자리에 앉자마자 책을 꺼내 읽었다.,0
자,동생이 자꾸 내 방에 들어와서 조금 짜증이 났다.,0
자,친구가 자장가를 불러줘서 빨리 잠들었다.,0
자,우리는 환경을 보호하기 위해 자원을 아껴 써야 한다.,0
자,학교 앞에 새로 생긴 자판기에서 음료수를 뽑았다.,0
자,나는 어른이 되면 자립해서 혼자 살고 싶다.,0
자,방학 동안 친구들과 함께 자원봉사를 다녀왔다.,0
자,나무가 봄이 되자 더 크게 자라기 시작했다.,0
자,형은 대학교에 다니면서 자취하고 있다.,0
자,경찰서에 범인이 스스로 자수했다.,0
자,나는 처음 만난 친구들과도 자연스럽게 대화를 나눴다.,0
자,가족들과 함께 산에 올라가서 아름다운 자연을 감상했다.,0
자,오늘 수업 시간에 선생님이 자로 길이를 재는 방법을 가르쳐 주셨다.,1
자,친구가 자를 빌려 달라고 해서 빌려줬다.,1
자,나는 자를 사용해 책상 위에 있는 물건들의 길이를 쟀다.,1
자,수학 문제를 풀 때 직선을 그리려고 자를 꺼냈다.,1
자,자로 선을 곧게 그리니까 그림이 훨씬 예뻐졌다.,1
자,책상 서랍 안에 있는 자가 어디 갔는지 찾을 수가 없었다.,1
자,나는 자를 사용해서 공책의 여백을 정확하게 맞췄다.,1
톱,내가 좋아하는 가수가 이번 주 음악 순위에서 톱을 차지했다.,0
톱,친구가 반에서 성적 톱을 놓치지 않았다.,0
톱,요즘 가장 인기 있는 드라마가 시청률 톱을 기록하고 있다.,0
톱,그 배우는 영화계에서 언제나 톱의 자리를 지킨다.,0
톱,톱 모델이 무대 위에서 멋지게 걸었다.,0
톱,오늘 체육 시간에 선생님이 스톱워치로 우리 달리기 시간을 재주셨다.,0
톱,나는 공부할 때 스톱워치를 켜서 시간을 관리하며 집중했다.,0
톱,친구와 스톱 워치를 이용해 누가 더 빨리 퍼즐을 맞추는지 대결했다.,0
톱,아빠는 정원에서 나무를 자르려고 톱을 꺼내셨다.,1
톱,우리는 캠핑장에서 나무를 자르기 위해 작은 톱을 챙겼다.,1
톱,목수가 나무 판자를 톱으로 정확하게 잘랐다.,1
톱,오늘 과학 시간에 선생님이 나무를 자르는 톱의 원리에 대해 설명해 주셨다.,1
톱,톱날이 무뎌져서 더 이상 나무를 자를 수 없었다.,1
톱,형이 나무 조각을 다듬으려고 열심히 톱질을 했다.,1
톱,낡은 톱날로는 나무를 자르는 데 시간이 오래 걸렸다.,1
톱,목공 작업을 하기 전에 먼저 톱날의 상태를 점검했다.,1
톱,아빠가 직접 만든 책장을 완성하기 위해 톱질을 하셨다.,1
피,오늘 저녁에는 피망이 들어간 채소 볶음을 먹었다.,0
피,친구 생일 파티에서 맛있는 피자를 나눠 먹었다.,0
피,아침에 일어나서 따뜻한 커피 한 잔을 마셨다.,0
피,학교에서 열린 체육 대회에서 1등 트로피를 받았다.,0
피,엄마가 새로운 원피스를 사주셔서 기분이 좋았다.,0
피,나는 매일 피아노 연습을 열심히 하고 있다.,0
피,어제 작은 상처에서 피가 나서 밴드를 붙였다.,1
피,피망과 함께 만든 샐러드가 정말 맛있었다.,0
피,오늘 점심으로 치즈 피자를 주문해서 맛있게 먹었다.,0
피,친구와 함께 커피숍에서 커피를 마시며 이야기했다.,0
피,학예회에서 멋진 공연을 하고 트로피를 받았다.,0
피,여름에 시원하게 입을 수 있는 원피스를 새로 샀다.,0
피,방에서 피아노를 치면서 음악을 즐겼다.,0
피,손톱에 작은 상처가 나서 피가 조금 흘렀다.,1
피,요즘 피로가 쌓여서 잠이 잘 오지 않는다.,0
피,피부가 예민해져서 새로운 크림을 사용해 보았다.,0
피,오늘은 공부를 너무 많이 해서 피곤하다.,0
피,비 때문에 집 앞에 큰 피해가 생겼다.,0
피,주말마다 피트니스 센터에서 운동을 한다.,0
피,여름 방학 동안 친구와 함께 피싱 여행을 계획했다.,0
피,날씨가 좋아서 가족과 함께 피크닉을 갔다.,0
피,운동 후 피로회복제를 마셔서 기운을 차렸다.,0
피,역사 시간에 고대 이집트의 피라미드에 대해 배웠다.,0
피,사고가 난 장소에서 피해자들에게 도움을 주었다.,0
피,집 앞에 민들레가 피어서 꺾어서 반지로 만들었다.,0
피,동생이 무릎을 다쳐서 병원에 가서 피 검사를 받았다.,1
피,스포츠 경기 중에 선수들이 다치면서 피가 나는 상황이 생겼다.,1
피,응급 상황에서 피를 멈추기 위해 지혈을 해야 했다.,1
피,영화에서 주인공이 다치면서 많은 피를 흘리는 장면이 있었다.,1
피,최근에 건강 검진을 받고 피 속에 이상이 없는지 확인했다.,1
피,자전거를 타다가 손에 작은 상처가 나서 피가 조금 흘렀다.,1
피,상처에서 피를 멎게 하려고 신속하게 지혈을 했다.,1
피,어렸을 때 가장 좋아했던 동화는 피노키오 이야기였다.,0
문,문 손잡이가 고장 나서 수리해야 했다.,1
문,외부에서 누군가 문을 두드리는 소리가 들렸다.,1
문,시험을 통과한 후 교실 문을 열고 나갔다.,1
문,집에 들어서면서 문을 열어 방 안으로 들어갔다.,1
문,바람이 들어와서 문을 닫아야 했다.,1
문,외출하고 돌아왔더니 문이 잠겨 있었다.,1
문,손님이 오자 나는 문을 열어주었다.,1
문,친구가 집에 도착하자 문 앞에 서서 기다렸다.,1
문,오늘 점심으로 문어 초회를 만들어서 먹었다.,0
문,중요한 문서를 컴퓨터에 저장한 후 프린트했다.,0
문,아침에 신문을 읽으면서 오늘의 뉴스를 확인했다.,0
문,창문을 열어 시원한 바람을 들이면서 방 안을 환기시켰다.,0
문,영어 문법을 공부하면서 문장의 구조를 이해했다.,0
문,친구에게 중요한 문자를 보내서 정보를 전달했다.,0
문,수학 시험에서 어려운 문제가 몇 개 나왔다.,0
문,한국 문학 작품을 읽으면서 다양한 이야기를 접했다.,0
문,문법에서 조금 실수가 있기는 했지만 그래도 잘 써서 만족했다.,0
문,맞춤법을 고쳐서 올바른 문장을 사용하여 글을 완성했다.,0
문,집 안으로 들어가면서 문턱에 걸려 발이 살짝 걸렸다.,1
문,집에 들어서면서 현관문을 조심스럽게 열었다.,1
문,이웃 집의 대문이 예쁘게 꾸며져 있어서 눈길을 끌었다.,1
문,생일 선물로 문화상품권을 받아서 좋아하는 책을 샀다.,0
문,친구의 졸업 축하 선물로 문상을 준비했다.,0
문,새로 이사 온 집의 문지방이 낮아서 넘어질 뻔했다.,1
문,학교에서 필요한 학용품을 사기 위해 문구점에 갔다.,0
돼지,돼지가 농장에서 나무 아래에서 더위를 식히고 있었다.,1
돼지,동물원에서 귀여운 돼지들이 자주 먹이를 달라고 다가왔다.,1
돼지,돼지는 진흙에서 뒹굴며 더위를 식히는 모습을 자주 볼 수 있다.,1
돼지,저녁으로 돼지갈비를 구워서 가족과 함께 맛있게 식사했다.,1
돼지,숲 속에서 멧돼지가 나타나서 조심스럽게 사진을 찍었다.,0
돼지,밤에 산에서 멧돼지의 울음 소리가 멀리서 들렸다.,0
돼지,등산 도중에 멧돼지를 만나지 않도록 주의하라는 경고 표지를 보았다.,0
돼지,숲속을 걷다가 갑자기 나타난 멧돼지에 깜짝 놀랐다.,0
토끼,동물원에서 귀여운 토끼들이 서로 뛰어다니는 모습을 보았다.,1
토끼,친구가 생일 선물로 작은 토끼 인형을 주었다.,1
토끼,토끼는 긴 귀와 빠른 발로 유명한 동물이다.,1
토끼,농장에서 토끼에게 당근을 주니 맛있게 먹었다.,1
토끼,공원에서 토끼풀이 가득 핀 잔디밭을 걸었다.,0
토끼,친구들과 함께 토끼풀 꽃을 엮어 화관을 만들었다.,0
토끼,토끼풀은 들판에서 쉽게 볼 수 있는 작은 꽃이다.,0
토끼,잔디밭에 돋아난 토끼풀을 보며 봄이 왔음을 느꼈다.,0
고래,다큐멘터리에서 본 고래는 엄청난 크기를 자랑했다.,1
고래,"고래는 지구상에서 가장 큰 포유동물로, 깊은 바다에서 살아간다.",1
고래,관광객들이 고래를 보러 배를 타고 바다로 나갔다.,1
고래,고래는 장시간 잠수를 할 수 있는 능력이 있다.,1
고래,돌고래가 물 위로 뛰어오르며 재주를 부리는 모습을 보았다.,0
고래,수족관에서 훈련받은 돌고래가 공을 던지는 쇼를 보여주었다.,0
고래,바다에서 헤엄치는 돌고래 무리가 배를 따라왔다.,0
고래,"돌고래는 뛰어난 지능으로 유명하며, 사람과 소통하는 능력이 있다.",0
나무,공원에서 큰 나무 아래에 앉아 책을 읽었다.,1
나무,나무는 산소를 만들어내는 중요한 역할을 한다.,1
나무,"어린 시절, 우리는 동네에서 가장 큰 나무에 집을 지었다.",1
나무,바람에 흔들리는 나무 잎사귀 소리가 마음을 평온하게 해준다.,1
나무,동물원에서 본 나무늘보는 정말 천천히 움직였다.,0
나무,나무늘보는 하루 대부분을 나무에 매달려 휴식을 취한다.,0
나무,"나무늘보는 매우 느리지만, 그만큼 에너지를 절약하는 동물이다.",0
나무,숲속에서 나무늘보가 나무를 타고 천천히 내려오는 모습을 봤다.,0
나무,산 정상에서 소나무 숲을 지나며 맑은 공기를 마셨다.,1
나무,정원에 심은 소나무가 점점 더 크게 자라고 있다.,1
나무,소나무는 사계절 내내 푸른 잎을 유지하는 상록수이다.,1
나무,옛날부터 한국에서는 소나무가 힘과 장수의 상징으로 여겨졌다.,1
고기,저녁에 구운 고기를 먹으며 가족과 함께 시간을 보냈다.,1
고기,주말에는 신선한 고기를 사서 바비큐 파티를 할 예정이다.,1
고기,냉장고에서 꺼낸 고기를 미리 양념에 재워 두었다.,1
고기,요리할 때 고기의 식감과 맛을 잘 살리기 위해 신경을 썼다.,1
고기,수족관에서 다양한 종류의 물고기들이 유영하는 모습을 구경했다.,0
고기,강가에서 잡은 신선한 물고기로 맛있는 매운탕을 끓였다.,0
고기,투명한 물속에서 알록달록한 물고기들이 헤엄치는 모습을 보았다.,0
고기,산책 중 연못에서 작은 물고기들이 모여 있는 장면을 보았다.,0
쿠키,친구가 구워준 초콜릿 쿠키는 너무 맛있어서 한 번에 다 먹어버렸다.,1
쿠키,주말에 집에서 바닐라 향이 나는 쿠키를 직접 구웠다.,1
쿠키,카페에서 쿠키와 커피를 주문해 달콤한 간식을 즐겼다.,1
쿠키,아이들과 함께 여러 모양으로 쿠키를 만들며 즐거운 시간을 보냈다.,1
쿠키,"저녁 식사 후 포춘 쿠키를 열었더니, 재미있는 운세가 나왔다.",0
쿠키,친구들과 포춘 쿠키를 열어 서로의 운세를 공유하며 웃었다.,0
쿠키,중국 음식점에서 식사 후 받은 포춘쿠키 안에 행운의 메시지가 있었다.,0
쿠키,파티에서 포춘쿠키를 나누며 모두가 어떤 메시지가 나올지 궁금해했다.,0
시계,모래시계를 뒤집어 놓고 시간을 재며 게임을 했다.,0
시계,작은 모래시계가 천천히 흘러가는 모래를 보며 마음을 차분히 가라앉혔다.,0
시계,모래시계가 다 흐를 때까지 과제를 끝내려고 열심히 집중했다.,0
시계,고전 영화에서 중요한 순간마다 등장하는 모래시계가 눈길을 끌었다.,0
시계,벽에 걸린 시계가 똑딱거리며 시간이 흐르는 소리를 들었다.,1
시계,아침에 늦잠을 자지 않기 위해 시계 알람을 맞춰 놓았다.,1
시계,손목 시계를 차고 시간이 얼마나 남았는지 자주 확인했다.,1
시계,오래된 시계는 여전히 정확한 시간을 알려주었다.,1
노트,수업 시간에 중요한 내용을 노트에 적어두었다.,1
노트,여행을 하며 만난 풍경들을 노트에 스케치했다.,1
노트,노트를 펼쳐 복습하면서 시험 준비를 했다.,1
노트,친구에게 생일 선물로 예쁜 노트를 선물해 주었다.,1
노트,카페에서 노트북을 켜고 리포트를 작성했다.,0
노트,노트북으로 영화를 보며 편안하게 저녁 시간을 보냈다.,0
노트,새로 산 노트북은 성능이 좋아서 작업할 때 매우 편리했다.,0
노트,출장을 갈 때마다 가볍고 휴대하기 좋은 노트북을 항상 챙겼다.,0
바지,오늘은 청바지를 입고 외출할 계획이다.,1
바지,새로 산 바지가 너무 커서 허리를 줄였다.,1
바지,바지 주머니에서 잃어버린 열쇠를 찾았다.,1
바지,이 바지는 편해서 자주 입고 다닌다.,1
바지,더운 여름날에는 시원한 반바지가 최고다.,0
바지,친구들과 운동할 때는 편한 반바지를 입는다.,0
바지,바닷가에서 반바지를 입고 신나게 물놀이를 했다.,0
바지,이번 여행에서는 가볍고 편한 반바지만 챙겼다.,0
불꽃,"어두운 밤, 캠프파이어에서 피어난 불꽃이 환하게 빛났다.",1
불꽃,불꽃이 튀는 그릴 위에서 고기가 맛있게 구워지고 있었다.,1
불꽃,폭죽에서 터져 나오는 아름다운 불꽃들이 하늘을 수놓았다.,1
불꽃,작은 성냥 하나로도 강렬한 불꽃을 일으킬 수 있다.,1
불꽃,여름 축제의 하이라이트는 아름다운 불꽃놀이였다.,0
불꽃,가족들과 함께 불꽃놀이를 보며 즐거운 저녁 시간을 보냈다.,0
불꽃,밤하늘에 터지는 불꽃놀이를 보면서 감탄이 절로 나왔다.,0
불꽃,이번 주말에 열리는 불꽃놀이를 보러 가기로 했다.,0
케이크,생일을 맞아 친구가 큰 초코 케이크를 선물해 주었다.,1
케이크,주말에 케이크를 구워 친구들과 나눠 먹었다.,1
케이크,카페에서 맛있는 치즈 케이크 한 조각을 주문해 즐겼다.,1
케이크,생일 파티에서 초를 불고 나서 모두 함께 케이크를 나눠 먹었다.,1
케이크,아침으로 버터와 시럽을 얹은 팬케이크를 먹었다.,0
케이크,주말 아침에 팬케이크를 구워 가족과 함께 즐겼다.,0
케이크,두툼한 팬케이크 위에 과일과 크림을 얹어 맛있게 먹었다.,0
케이크,브런치 카페에서 달콤한 팬케이크와 커피를 주문했다.,0
축구,주말에는 친구들과 함께 공원에서 축구 경기를 했다.,1
축구,축구를 좋아하는 동생이 학교에서 우수 선수가 되었다.,1
축구,월드컵에서 축구 경기를 보면서 열띤 응원을 했다.,1
축구,매일 저녁마다 축구 연습을 하며 기술을 향상시키고 있다.,1
축구,미국에서 미식 축구 경기를 관람하며 그들의 열정을 느꼈다.,0
축구,미식축구팀의 훈련을 구경하며 팀워크와 전략에 감탄했다.,0
축구,친구와 함께 미식 축구 게임을 보면서 열렬히 응원했다.,0
축구,미식축구는 신체적인 힘과 전략이 중요한 스포츠이다.,0
거미,창가에 있는 거미가 조용히 거미줄을 짜고 있었다.,1
거미,거미는 밤에 활동하는 야행성 동물이다.,1
거미,공원에서 거미가 만든 복잡한 거미줄을 발견했다.,1
거미,거미는 곤충을 잡아먹으며 서식지를 유지한다.,1
거미,집 구석에 걸린 거미줄을 청소하면서 거미의 흔적을 지웠다.,0
거미,거미줄은 매우 섬세하게 만들어져 있어서 무게를 잘 버틴다.,0
거미,정원에서 거미줄이 아침 이슬에 반짝이며 아름다운 장관을 이루었다.,0
거미,거미줄에 걸린 작은 곤충이 거미의 먹이가 된다.,0
달팽이,달팽이가 천천히 나뭇잎 위를 기어가는 모습을 관찰했다.,1
달팽이,비 오는 날에는 정원에서 달팽이를 자주 볼 수 있다.,1
달팽이,달팽이는 느린 속도 때문에 '느리다'는 표현에 자주 사용된다.,1
달팽이,아이들이 달팽이에 대해 배울 수 있도록 작은 텃밭을 만들었다.,1
달팽이,달팽이집 안에 있는 작은 달팽이를 조심스럽게 관찰했다.,0
달팽이,정원에서 발견한 달팽이 집을 살펴보며 자연의 신비를 느꼈다.,0
달팽이,달팽이집은 달팽이의 보호막 역할을 하여 안전한 생활을 도와준다.,0
달팽이,달팽이 집의 꼬불꼬불한 모양이 매우 독특하고 아름다웠다.,0
감자,저녁에는 감자를 썰어 구워서 맛있는 사이드를 만들었다.,1
감자,마트에서 신선한 감자를 사서 냉장고에 보관했다.,1
감자,감자를 이용해 다양한 요리를 시도해 보았다.,1
감자,학교에서 감자 농사에 대한 교육을 받으며 흥미를 느꼈다.,1
감자,패스트푸드점에서 주문한 감자튀김이 바삭하고 맛있었다.,0
감자,집에서 간단하게 감자 튀김을 만들어 간식으로 먹었다.,0
감자,감자튀김을 먹으면서 좋아하는 소스를 곁들여 즐겼다.,0
감자,친구와 함께 감자 튀김을 나누며 재미있는 이야기를 나눴다.,0
새우,해산물 가게에서 신선한 새우를 사서 저녁을 준비했다.,1
새우,새우는 다양한 요리에 활용될 수 있는 맛있는 재료이다.,1
새우,바다에서 새우가 뛰어오르는 모습을 자주 볼 수 있다.,1
새우,새우를 삶아 샐러드에 넣으니 맛이 더 풍부해졌다.,1
새우,저녁으로 새우 튀김을 만들어 바삭하고 고소한 맛을 즐겼다.,0
새우,일식집에서 주문한 새우튀김이 특히 맛있어서 자주 간다.,0
새우,친구들과 모임에서 새우 튀김을 함께 나누며 즐거운 시간을 보냈다.,0
새우,새우튀김을 먹으면서 새콤한 소스를 곁들여 맛을 더욱 살렸다.,0
전철,출근할 때 전철을 이용해 빠르게 시내로 이동했다.,1
전철,전철이 막히지 않아 편안하게 목적지까지 갈 수 있었다.,1
전철,시내를 돌아다니기 위해 전철 노선을 잘 파악해 두었다.,1
전철,전철역에서 친구와 약속을 잡고 기다렸다.,1
전철,새로운 경전철 노선이 개통되어 이동이 더 편리해졌다.,0
전철,경전철을 타고 도심을 지나며 다양한 풍경을 즐겼다.,0
전철,경전철은 도심 속 짧은 거리 이동에 유용한 교통수단이다.,0
전철,경전철역 주변에 많은 상점들이 있어 쇼핑하기 좋았다.,0
기차,주말에 기차를 타고 여행을 떠나며 경치를 감상했다.,1
기차,오늘 기차 안에서 창밖을 보며 멋진 풍경을 구경해서 기분이 좋았다.,1
기차,기차에서 긴 여정을 하면서 다양한 책을 읽었다.,1
기차,기차의 창밖으로 보이는 풍경이 여행의 묘미를 더했다.,1
기차,기차역에서 표를 구매한 후 승강장에서 기차를 기다렸다.,0
기차,기차역의 대기실에서 커피를 마시며 시간을 보냈다.,0
기차,기차역에서 기차가 도착하자 승객들이 바쁘게 움직였다.,0
기차,친구와 약속한 기차역에서 만나 여행을 시작했다.,0
클로버,정원에서 클로버를 발견하며 신선한 공기를 마셨다.,1
클로버,클로버를 이용해 자연 속에서 피어난 네잎클로버를 찾았다.,1
클로버,클로버 밭에서 아이들과 함께 보물찾기 놀이를 했다.,1
클로버,"클로버는 상록 식물로, 정원에 심기 좋은 식물 중 하나이다.",1
클로버,공원에서 우연히 네잎 클로버를 발견해 행운이 깃들었다고 생각했다.,0
클로버,네잎 클로버를 찾기 위해 잔디밭에서 꼼꼼히 살펴보았다.,0
클로버,친구에게 네잎클로버를 선물하며 행운을 기원했다.,0
클로버,"네잎클로버는 희귀하고 특별한 식물로, 행운을 상징한다.",0
가방,학교에 갈 때는 필통과 책을 담은 가방을 매고 나갔다.,1
가방,여행을 떠나기 전에 필요한 물건들을 가방에 잘 챙겼다.,1
가방,큰 가방이 있어 여러 가지 물건을 한 번에 들고 다닐 수 있다.,1
가방,친구가 새로 산 예쁜 가방을 자랑해 보였다.,1
가방,해외 여행을 떠나기 위해 큰 여행 가방을 준비했다.,0
가방,여행 가방에 옷과 필수 용품을 잘 정리해서 챙겼다.,0
가방,공항에서 여행가방을 체크인하면서 긴 여행을 시작했다.,0
가방,"여행가방을 풀어 숙소에 도착하자, 드디어 여행이 시작된 기분이었다.",0
메달,"경기가 끝난 후, 승리의 기쁨을 담아 메달을 목에 걸었다.",1
메달,학교 체육 대회에서 각 종목별 메달을 수여하는 장면이 인상적이었다.,1
메달,연주회에서 최우수 연주자로 메달을 받아 가족들과 함께 축하했다.,1
메달,운동회에서 1등 메달을 따는 것이 꿈이었다.,1
메달,올림픽에서 최종 결승에서 금메달을 획득하며 승리의 기쁨을 만끽했다.,0
메달,수영 대회에서 열심히 훈련한 끝에 금메달을 차지했다.,0
메달,체육 대회에서 은메달을 획득한 친구를 응원하며 축하의 말을 전했다.,0
메달,"마라톤에서 아쉽게 은메달을 얻었지만, 최선을 다한 결과에 만족했다.",0
메달,청소년 스포츠 대회에서 동메달을 받아 큰 자부심을 느꼈다.,0
메달,겨울철 스키 대회에서 동메달을 획득해 함께 기뻐했다.,0
